Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognornal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
4655,0,0.029294851,0.028549852,0.03011814,0.029477305,0.018549289,,0.024881214,0.024881214,2.33E-08,1.28E-26,1.13E-69
4656,0,0.029281616,0.028536969,0.030104566,0.029463948,0.01854052,,0.024870675,0.024870675,2.33E-08,1.26E-26,1.13E-69
4657,0,0.02926839,0.028524094,0.030091001,0.029450599,0.018531756,,0.024860141,0.024860141,2.33E-08,1.25E-26,1.13E-69
4658,0,0.029255173,0.028511228,0.030077446,0.02943726,0.018522999,,0.024849615,0.024849615,2.32E-08,1.23E-26,1.13E-69
4659,0,0.029241964,0.02849837,0.030063899,0.029423929,0.018514247,,0.024839095,0.024839095,2.32E-08,1.22E-26,1.13E-69
4660,0,0.029228764,0.028485521,0.030050361,0.029410608,0.018505502,,0.024828582,0.024828582,2.32E-08,1.20E-26,1.13E-69
4661,0,0.029215573,0.028472681,0.030036832,0.029397295,0.018496763,,0.024818076,0.024818076,2.31E-08,1.18E-26,1.13E-69
4662,0,0.029202391,0.028459849,0.030023312,0.029383991,0.018488029,,0.024807576,0.024807576,2.31E-08,1.17E-26,1.13E-69
4663,0,0.029189217,0.028447025,0.030009801,0.029370696,0.018479302,,0.024797083,0.024797083,2.31E-08,1.15E-26,1.13E-69
4664,0,0.029176053,0.02843421,0.0299963,0.02935741,0.01847058,,0.024786597,0.024786597,0.000000023,1.14E-26,1.13E-69
4665,0,0.029162897,0.028421404,0.029982807,0.029344132,0.018461865,,0.024776118,0.024776118,0.000000023,1.12E-26,1.13E-69
4666,0,0.02914975,0.028408606,0.029969323,0.029330864,0.018453156,,0.024765645,0.024765645,0.000000023,1.11E-26,1.13E-69
4667,0,0.029136611,0.028395816,0.029955848,0.029317604,0.018444452,,0.024755179,0.024755179,2.29E-08,1.09E-26,1.13E-69
4668,0,0.029123481,0.028383035,0.029942382,0.029304353,0.018435755,,0.024744719,0.024744719,2.29E-08,1.08E-26,1.13E-69
4669,0,0.02911036,0.028370263,0.029928925,0.029291111,0.018427063,,0.024734266,0.024734266,2.29E-08,1.06E-26,1.13E-69
4670,0,0.029097248,0.028357499,0.029915476,0.029277878,0.018418378,,0.02472382,0.02472382,2.28E-08,1.05E-26,1.13E-69
4671,0,0.029084145,0.028344744,0.029902037,0.029264654,0.018409698,,0.02471338,0.02471338,2.28E-08,1.04E-26,1.13E-69
4672,0,0.02907105,0.028331997,0.029888607,0.029251438,0.018401024,,0.024702947,0.024702947,2.28E-08,1.02E-26,1.13E-69
4673,0,0.029057963,0.028319258,0.029875185,0.029238232,0.018392356,,0.024692521,0.024692521,2.27E-08,1.01E-26,1.13E-69
4674,0,0.029044886,0.028306528,0.029861773,0.029225034,0.018383695,,0.024682101,0.024682101,2.27E-08,9.97E-27,1.13E-69
4675,0,0.029031817,0.028293807,0.029848369,0.029211844,0.018375039,,0.024671688,0.024671688,2.27E-08,9.84E-27,1.13E-69
4676,0,0.029018757,0.028281093,0.029834974,0.029198664,0.018366389,,0.024661282,0.024661282,2.26E-08,9.71E-27,1.13E-69
4677,0,0.029005706,0.028268389,0.029821588,0.029185492,0.018357745,,0.024650882,0.024650882,2.26E-08,9.58E-27,1.13E-69
4678,0,0.028992663,0.028255692,0.029808211,0.029172329,0.018349107,,0.024640489,0.024640489,2.26E-08,9.45E-27,1.13E-69
4679,0,0.028979629,0.028243004,0.029794843,0.029159175,0.018340474,,0.024630102,0.024630102,2.25E-08,9.33E-27,1.13E-69
4680,0,0.028966603,0.028230325,0.029781484,0.02914603,0.018331848,,0.024619722,0.024619722,2.25E-08,9.21E-27,1.13E-69
4681,0,0.028953586,0.028217654,0.029768133,0.029132893,0.018323228,,0.024609349,0.024609349,2.25E-08,9.09E-27,1.13E-69
4682,0,0.028940578,0.028204991,0.029754791,0.029119765,0.018314613,,0.024598982,0.024598982,2.24E-08,8.97E-27,1.13E-69
4683,0,0.028927578,0.028192337,0.029741459,0.029106646,0.018306005,,0.024588622,0.024588622,2.24E-08,8.85E-27,1.13E-69
4684,0,0.028914587,0.028179691,0.029728135,0.029093535,0.018297402,,0.024578268,0.024578268,2.24E-08,8.73E-27,1.13E-69
4685,0,0.028901605,0.028167053,0.029714819,0.029080433,0.018288805,,0.024567921,0.024567921,2.23E-08,8.62E-27,1.13E-69
4686,0,0.028888631,0.028154424,0.029701513,0.02906734,0.018280214,,0.024557581,0.024557581,2.23E-08,8.51E-27,1.13E-69
4687,0,0.028875666,0.028141803,0.029688215,0.029054256,0.018271629,,0.024547247,0.024547247,2.23E-08,8.39E-27,1.13E-69
4688,0,0.028862709,0.028129191,0.029674926,0.02904118,0.01826305,,0.024536919,0.024536919,2.22E-08,8.28E-27,1.13E-69
4689,0,0.028849761,0.028116587,0.029661646,0.029028113,0.018254476,,0.024526598,0.024526598,2.22E-08,8.18E-27,1.13E-69
4690,0,0.028836822,0.028103991,0.029648375,0.029015054,0.018245909,,0.024516284,0.024516284,2.22E-08,8.07E-27,1.13E-69
4691,0,0.028823891,0.028091403,0.029635113,0.029002004,0.018237347,,0.024505976,0.024505976,2.21E-08,7.96E-27,1.13E-69
4692,0,0.028810968,0.028078824,0.029621859,0.028988963,0.018228791,,0.024495675,0.024495675,2.21E-08,7.86E-27,1.13E-69
4693,0,0.028798054,0.028066253,0.029608614,0.028975931,0.018220241,,0.02448538,0.02448538,2.21E-08,7.75E-27,1.13E-69
4694,0,0.028785149,0.028053691,0.029595378,0.028962907,0.018211697,,0.024475092,0.024475092,2.21E-08,7.65E-27,1.13E-69
4695,0,0.028772252,0.028041136,0.02958215,0.028949892,0.018203159,,0.02446481,0.02446481,0.000000022,7.55E-27,1.13E-69
4696,0,0.028759364,0.028028591,0.029568931,0.028936885,0.018194626,,0.024454535,0.024454535,0.000000022,7.45E-27,1.13E-69
4697,0,0.028746484,0.028016053,0.029555721,0.028923887,0.018186099,,0.024444266,0.024444266,0.000000022,7.36E-27,1.13E-69
4698,0,0.028733613,0.028003524,0.02954252,0.028910898,0.018177578,,0.024434004,0.024434004,2.19E-08,7.26E-27,1.13E-69
4699,0,0.02872075,0.027991002,0.029529327,0.028897917,0.018169063,,0.024423748,0.024423748,2.19E-08,7.16E-27,1.13E-69
4700,0,0.028707896,0.02797849,0.029516143,0.028884944,0.018160554,,0.024413499,0.024413499,2.19E-08,7.07E-27,1.13E-69
4701,0,0.02869505,0.027965985,0.029502968,0.028871981,0.01815205,,0.024403256,0.024403256,2.18E-08,6.98E-27,1.13E-69
4702,0,0.028682213,0.027953489,0.029489801,0.028859026,0.018143553,,0.02439302,0.02439302,2.18E-08,6.89E-27,1.13E-69
4703,0,0.028669384,0.027941,0.029476643,0.028846079,0.018135061,,0.02438279,0.02438279,2.18E-08,6.80E-27,1.13E-69
4704,0,0.028656564,0.027928521,0.029463494,0.028833141,0.018126574,,0.024372567,0.024372567,2.17E-08,6.71E-27,1.13E-69
4705,0,0.028643752,0.027916049,0.029450353,0.028820212,0.018118094,,0.02436235,0.02436235,2.17E-08,6.62E-27,1.13E-69
4706,0,0.028630949,0.027903586,0.029437221,0.028807291,0.018109619,,0.024352139,0.024352139,2.17E-08,6.53E-27,1.13E-69
4707,0,0.028618154,0.02789113,0.029424098,0.028794378,0.018101151,,0.024341935,0.024341935,2.16E-08,6.45E-27,1.13E-69
4708,0,0.028605367,0.027878683,0.029410983,0.028781475,0.018092687,,0.024331738,0.024331738,2.16E-08,6.36E-27,1.13E-69
4709,0,0.028592589,0.027866245,0.029397877,0.028768579,0.01808423,,0.024321547,0.024321547,2.16E-08,6.28E-27,1.13E-69
4710,0,0.028579819,0.027853814,0.02938478,0.028755693,0.018075778,,0.024311362,0.024311362,2.15E-08,6.19E-27,1.13E-69
4711,0,0.028567058,0.027841391,0.029371691,0.028742814,0.018067333,,0.024301184,0.024301184,2.15E-08,6.11E-27,1.13E-69
4712,0,0.028554305,0.027828977,0.029358611,0.028729944,0.018058892,,0.024291012,0.024291012,2.15E-08,6.03E-27,1.13E-69
4713,0,0.02854156,0.027816571,0.029345539,0.028717083,0.018050458,,0.024280846,0.024280846,2.15E-08,5.95E-27,1.13E-69
4714,0,0.028528824,0.027804173,0.029332476,0.02870423,0.018042029,,0.024270687,0.024270687,2.14E-08,5.88E-27,1.13E-69
4715,0,0.028516096,0.027791783,0.029319422,0.028691386,0.018033606,,0.024260535,0.024260535,2.14E-08,5.80E-27,1.13E-69
4716,0,0.028503377,0.027779402,0.029306376,0.02867855,0.018025189,,0.024250389,0.024250389,2.14E-08,5.72E-27,1.13E-69
4717,0,0.028490666,0.027767028,0.029293339,0.028665723,0.018016778,,0.024240249,0.024240249,2.13E-08,5.65E-27,1.13E-69
4718,0,0.028477963,0.027754663,0.02928031,0.028652904,0.018008372,,0.024230115,0.024230115,2.13E-08,5.57E-27,1.13E-69
4719,0,0.028465269,0.027742306,0.02926729,0.028640093,0.017999972,,0.024219988,0.024219988,2.13E-08,5.50E-27,1.13E-69
4720,0,0.028452583,0.027729957,0.029254278,0.028627291,0.017991577,,0.024209868,0.024209868,2.12E-08,5.43E-27,1.13E-69
4721,0,0.028439906,0.027717616,0.029241275,0.028614498,0.017983189,,0.024199753,0.024199753,2.12E-08,5.36E-27,1.13E-69
4722,0,0.028427236,0.027705283,0.02922828,0.028601712,0.017974806,,0.024189645,0.024189645,2.12E-08,5.29E-27,1.13E-69
4723,0,0.028414575,0.027692958,0.029215294,0.028588936,0.017966428,,0.024179544,0.024179544,2.11E-08,5.22E-27,1.13E-69
4724,0,0.028401923,0.027680641,0.029202317,0.028576167,0.017958056,,0.024169448,0.024169448,2.11E-08,5.15E-27,1.13E-69
4725,0,0.028389278,0.027668333,0.029189348,0.028563407,0.01794969,,0.02415936,0.02415936,2.11E-08,5.08E-27,1.13E-69
4726,0,0.028376642,0.027656032,0.029176387,0.028550656,0.01794133,,0.024149277,0.024149277,0.000000021,5.01E-27,1.13E-69
4727,0,0.028364015,0.02764374,0.029163435,0.028537912,0.017932975,,0.024139201,0.024139201,0.000000021,4.95E-27,1.13E-69
4728,0,0.028351395,0.027631456,0.029150492,0.028525178,0.017924626,,0.024129131,0.024129131,0.000000021,4.88E-27,1.13E-69
4729,0,0.028338784,0.027619179,0.029137557,0.028512451,0.017916283,,0.024119068,0.024119068,0.000000021,4.82E-27,1.13E-69
4730,0,0.028326181,0.027606911,0.02912463,0.028499733,0.017907945,,0.02410901,0.02410901,2.09E-08,4.76E-27,1.13E-69
4731,1,0.028313587,0.027594651,0.029111712,0.028487023,0.017899613,,0.024098959,0.024098959,2.09E-08,4.69E-27,1.13E-69
4732,0,0.028301,0.027582399,0.029098802,0.028474322,0.017891287,,0.024088915,0.024088915,2.09E-08,4.63E-27,1.13E-69
4733,0,0.028288422,0.027570154,0.029085901,0.028461629,0.017882966,,0.024078877,0.024078877,2.08E-08,4.57E-27,1.13E-69
4734,0,0.028275852,0.027557918,0.029073008,0.028448944,0.017874651,,0.024068845,0.024068845,2.08E-08,4.51E-27,1.13E-69
4735,0,0.028263291,0.02754569,0.029060124,0.028436268,0.017866341,,0.024058819,0.024058819,2.08E-08,4.45E-27,1.13E-69
4736,0,0.028250737,0.02753347,0.029047248,0.0284236,0.017858037,,0.0240488,0.0240488,2.07E-08,4.39E-27,1.13E-69
4737,0,0.028238192,0.027521258,0.02903438,0.02841094,0.017849739,,0.024038787,0.024038787,2.07E-08,4.34E-27,1.13E-69
4738,0,0.028225655,0.027509054,0.029021521,0.028398289,0.017841446,,0.02402878,0.02402878,2.07E-08,4.28E-27,1.13E-69
4739,0,0.028213126,0.027496858,0.029008671,0.028385645,0.017833159,,0.024018779,0.024018779,2.07E-08,4.22E-27,1.13E-69
4740,0,0.028200606,0.02748467,0.028995828,0.028373011,0.017824877,,0.024008785,0.024008785,2.06E-08,4.17E-27,1.13E-69
4741,0,0.028188093,0.027472489,0.028982995,0.028360384,0.017816601,,0.023998797,0.023998797,2.06E-08,4.11E-27,1.13E-69
4742,0,0.028175589,0.027460317,0.028970169,0.028347766,0.017808331,,0.023988815,0.023988815,2.06E-08,4.06E-27,1.13E-69
4743,0,0.028163093,0.027448153,0.028957352,0.028335156,0.017800066,,0.02397884,0.02397884,2.05E-08,4.01E-27,1.13E-69
4744,0,0.028150606,0.027435997,0.028944543,0.028322554,0.017791807,,0.023968871,0.023968871,2.05E-08,3.95E-27,1.13E-69
4745,0,0.028138126,0.027423848,0.028931743,0.028309961,0.017783553,,0.023958908,0.023958908,2.05E-08,3.90E-27,1.13E-69
4746,0,0.028125654,0.027411708,0.028918951,0.028297375,0.017775305,,0.023948951,0.023948951,2.05E-08,3.85E-27,1.13E-69
4747,0,0.028113191,0.027399575,0.028906167,0.028284798,0.017767063,,0.023939,0.023939,2.04E-08,3.80E-27,1.13E-69
4748,0,0.028100736,0.027387451,0.028893392,0.02827223,0.017758826,,0.023929056,0.023929056,2.04E-08,3.75E-27,1.13E-69
4749,0,0.028088289,0.027375334,0.028880625,0.028259669,0.017750595,,0.023919118,0.023919118,2.04E-08,3.70E-27,1.13E-69
4750,0,0.02807585,0.027363225,0.028867866,0.028247117,0.017742369,,0.023909186,0.023909186,2.03E-08,3.65E-27,1.13E-69
4751,0,0.028063419,0.027351125,0.028855116,0.028234573,0.017734148,,0.02389926,0.02389926,2.03E-08,3.60E-27,1.13E-69
4752,0,0.028050997,0.027339032,0.028842374,0.028222037,0.017725934,,0.023889341,0.023889341,2.03E-08,3.56E-27,1.13E-69
4753,0,0.028038582,0.027326947,0.02882964,0.028209509,0.017717724,,0.023879428,0.023879428,2.02E-08,3.51E-27,1.13E-69
4754,0,0.028026176,0.02731487,0.028816914,0.02819699,0.017709521,,0.023869521,0.023869521,2.02E-08,3.46E-27,1.13E-69
4755,0,0.028013777,0.0273028,0.028804197,0.028184479,0.017701322,,0.02385962,0.02385962,2.02E-08,3.42E-27,1.13E-69
4756,0,0.028001387,0.027290739,0.028791488,0.028171975,0.01769313,,0.023849725,0.023849725,2.02E-08,3.37E-27,1.13E-69
4757,0,0.027989005,0.027278685,0.028778788,0.02815948,0.017684943,,0.023839837,0.023839837,2.01E-08,3.33E-27,1.13E-69
4758,0,0.027976631,0.02726664,0.028766096,0.028146994,0.017676761,,0.023829955,0.023829955,2.01E-08,3.29E-27,1.13E-69
4759,0,0.027964265,0.027254602,0.028753412,0.028134515,0.017668585,,0.023820079,0.023820079,2.01E-08,3.24E-27,1.13E-69
4760,0,0.027951907,0.027242572,0.028740736,0.028122045,0.017660414,,0.023810209,0.023810209,0.00000002,3.20E-27,1.13E-69
4761,0,0.027939557,0.02723055,0.028728068,0.028109582,0.017652249,,0.023800345,0.023800345,0.00000002,3.16E-27,1.13E-69
4762,0,0.027927215,0.027218536,0.028715409,0.028097128,0.017644089,,0.023790487,0.023790487,0.00000002,3.12E-27,1.13E-69
4763,0,0.027914881,0.027206529,0.028702758,0.028084682,0.017635935,,0.023780636,0.023780636,0.00000002,3.08E-27,1.13E-69
4764,0,0.027902555,0.02719453,0.028690115,0.028072244,0.017627786,,0.02377079,0.02377079,1.99E-08,3.04E-27,1.13E-69
4765,0,0.027890237,0.02718254,0.02867748,0.028059814,0.017619643,,0.023760951,0.023760951,1.99E-08,3.00E-27,1.13E-69
4766,0,0.027877928,0.027170557,0.028664854,0.028047393,0.017611505,,0.023751118,0.023751118,1.99E-08,2.96E-27,1.13E-69
4767,0,0.027865626,0.027158581,0.028652236,0.028034979,0.017603373,,0.023741291,0.023741291,1.98E-08,2.92E-27,1.13E-69
4768,0,0.027853332,0.027146614,0.028639626,0.028022574,0.017595246,,0.023731471,0.023731471,1.98E-08,2.88E-27,1.13E-69
4769,0,0.027841046,0.027134654,0.028627024,0.028010176,0.017587125,,0.023721656,0.023721656,1.98E-08,2.84E-27,1.13E-69
4770,0,0.027828769,0.027122702,0.02861443,0.027997787,0.017579009,,0.023711847,0.023711847,1.98E-08,2.80E-27,1.13E-69
4771,0,0.027816499,0.027110758,0.028601845,0.027985406,0.017570899,,0.023702045,0.023702045,1.97E-08,2.77E-27,1.13E-69
4772,0,0.027804237,0.027098822,0.028589267,0.027973032,0.017562793,,0.023692249,0.023692249,1.97E-08,2.73E-27,1.13E-69
4773,0,0.027791983,0.027086893,0.028576698,0.027960667,0.017554694,,0.023682458,0.023682458,1.97E-08,2.70E-27,1.13E-69
4774,0,0.027779738,0.027074972,0.028564137,0.02794831,0.0175466,,0.023672674,0.023672674,1.96E-08,2.66E-27,1.13E-69
4775,0,0.0277675,0.027063059,0.028551585,0.027935961,0.017538511,,0.023662896,0.023662896,1.96E-08,2.63E-27,1.13E-69
4776,0,0.02775527,0.027051154,0.02853904,0.02792362,0.017530428,,0.023653124,0.023653124,1.96E-08,2.59E-27,1.13E-69
4777,0,0.027743048,0.027039256,0.028526503,0.027911287,0.01752235,,0.023643358,0.023643358,1.96E-08,2.56E-27,1.13E-69
4778,0,0.027730834,0.027027366,0.028513975,0.027898962,0.017514277,,0.023633598,0.023633598,1.95E-08,2.52E-27,1.13E-69
4779,0,0.027718628,0.027015484,0.028501455,0.027886645,0.01750621,,0.023623845,0.023623845,1.95E-08,2.49E-27,1.13E-69
4780,0,0.027706429,0.02700361,0.028488942,0.027874336,0.017498148,,0.023614097,0.023614097,1.95E-08,2.46E-27,1.13E-69
4781,0,0.027694239,0.026991743,0.028476438,0.027862035,0.017490092,,0.023604355,0.023604355,1.94E-08,2.43E-27,1.13E-69
4782,0,0.027682057,0.026979884,0.028463942,0.027849743,0.017482041,,0.02359462,0.02359462,1.94E-08,2.39E-27,1.13E-69
4783,0,0.027669882,0.026968032,0.028451454,0.027837458,0.017473996,,0.02358489,0.02358489,1.94E-08,2.36E-27,1.13E-69
4784,0,0.027657716,0.026956188,0.028438975,0.027825181,0.017465956,,0.023575167,0.023575167,1.94E-08,2.33E-27,1.13E-69
4785,0,0.027645557,0.026944352,0.028426503,0.027812912,0.017457921,,0.023565449,0.023565449,1.93E-08,2.30E-27,1.13E-69
4786,0,0.027633406,0.026932524,0.028414039,0.027800651,0.017449891,,0.023555738,0.023555738,1.93E-08,2.27E-27,1.13E-69
4787,0,0.027621263,0.026920703,0.028401584,0.027788398,0.017441867,,0.023546033,0.023546033,1.93E-08,2.24E-27,1.13E-69
4788,0,0.027609128,0.02690889,0.028389136,0.027776153,0.017433849,,0.023536333,0.023536333,1.93E-08,2.21E-27,1.13E-69
4789,0,0.027597001,0.026897085,0.028376697,0.027763916,0.017425835,,0.02352664,0.02352664,1.92E-08,2.18E-27,1.13E-69
4790,0,0.027584882,0.026885287,0.028364265,0.027751686,0.017417827,,0.023516953,0.023516953,1.92E-08,2.15E-27,1.13E-69
4791,0,0.02757277,0.026873497,0.028351842,0.027739465,0.017409825,,0.023507272,0.023507272,1.92E-08,2.13E-27,1.13E-69
4792,0,0.027560667,0.026861715,0.028339427,0.027727252,0.017401828,,0.023497596,0.023497596,1.91E-08,2.10E-27,1.13E-69
4793,0,0.027548571,0.02684994,0.028327019,0.027715047,0.017393836,,0.023487927,0.023487927,1.91E-08,2.07E-27,1.13E-69
4794,0,0.027536483,0.026838172,0.02831462,0.027702849,0.017385849,,0.023478264,0.023478264,1.91E-08,2.04E-27,1.13E-69
4795,0,0.027524403,0.026826413,0.028302229,0.02769066,0.017377868,,0.023468606,0.023468606,1.91E-08,2.02E-27,1.13E-69
4796,0,0.027512331,0.026814661,0.028289846,0.027678478,0.017369892,,0.023458955,0.023458955,0.000000019,1.99E-27,1.13E-69
4797,0,0.027500266,0.026802916,0.02827747,0.027666304,0.017361921,,0.02344931,0.02344931,0.000000019,1.96E-27,1.13E-69
4798,0,0.027488209,0.02679118,0.028265103,0.027654138,0.017353956,,0.02343967,0.02343967,0.000000019,1.94E-27,1.13E-69
4799,0,0.02747616,0.02677945,0.028252744,0.02764198,0.017345996,,0.023430037,0.023430037,0.000000019,1.91E-27,1.13E-69
4800,0,0.027464119,0.026767729,0.028240392,0.02762983,0.017338042,,0.02342041,0.02342041,1.89E-08,1.89E-27,1.13E-69
4801,0,0.027452086,0.026756015,0.028228049,0.027617688,0.017330092,,0.023410788,0.023410788,1.89E-08,1.86E-27,1.13E-69
4802,0,0.02744006,0.026744308,0.028215714,0.027605554,0.017322148,,0.023401173,0.023401173,1.89E-08,1.84E-27,1.13E-69
4803,0,0.027428043,0.026732609,0.028203386,0.027593427,0.017314209,,0.023391563,0.023391563,1.88E-08,1.81E-27,1.13E-69
4804,0,0.027416033,0.026720918,0.028191067,0.027581308,0.017306276,,0.023381959,0.023381959,1.88E-08,1.79E-27,1.13E-69
4805,0,0.02740403,0.026709234,0.028178755,0.027569198,0.017298348,,0.023372362,0.023372362,1.88E-08,1.77E-27,1.13E-69
4806,0,0.027392036,0.026697557,0.028166451,0.027557095,0.017290425,,0.02336277,0.02336277,1.88E-08,1.74E-27,1.13E-69
4807,0,0.027380049,0.026685889,0.028154156,0.027544999,0.017282507,,0.023353184,0.023353184,1.87E-08,1.72E-27,1.13E-69
4808,0,0.02736807,0.026674227,0.028141868,0.027532912,0.017274595,,0.023343604,0.023343604,1.87E-08,1.70E-27,1.13E-69
4809,0,0.027356099,0.026662574,0.028129588,0.027520832,0.017266688,,0.02333403,0.02333403,1.87E-08,1.68E-27,1.13E-69
4810,0,0.027344135,0.026650927,0.028117316,0.027508761,0.017258786,,0.023324462,0.023324462,1.87E-08,1.65E-27,1.13E-69
4811,0,0.027332179,0.026639289,0.028105052,0.027496697,0.01725089,,0.0233149,0.0233149,1.86E-08,1.63E-27,1.13E-69
4812,0,0.027320231,0.026627657,0.028092796,0.027484641,0.017242998,,0.023305344,0.023305344,1.86E-08,1.61E-27,1.13E-69
4813,0,0.02730829,0.026616034,0.028080548,0.027472592,0.017235112,,0.023295794,0.023295794,1.86E-08,1.59E-27,1.13E-69
4814,0,0.027296358,0.026604418,0.028068307,0.027460552,0.017227231,,0.023286249,0.023286249,1.86E-08,1.57E-27,1.13E-69
4815,0,0.027284433,0.026592809,0.028056075,0.027448519,0.017219356,,0.023276711,0.023276711,1.85E-08,1.55E-27,1.13E-69
4816,0,0.027272515,0.026581208,0.02804385,0.027436494,0.017211485,,0.023267178,0.023267178,1.85E-08,1.53E-27,1.13E-69
4817,0,0.027260606,0.026569614,0.028031634,0.027424477,0.01720362,,0.023257651,0.023257651,1.85E-08,1.51E-27,1.13E-69
4818,0,0.027248704,0.026558027,0.028019425,0.027412467,0.01719576,,0.02324813,0.02324813,1.84E-08,1.49E-27,1.13E-69
4819,0,0.027236809,0.026546448,0.028007224,0.027400466,0.017187906,,0.023238615,0.023238615,1.84E-08,1.47E-27,1.13E-69
4820,0,0.027224922,0.026534877,0.02799503,0.027388472,0.017180056,,0.023229106,0.023229106,1.84E-08,1.45E-27,1.13E-69
4821,0,0.027213043,0.026523313,0.027982845,0.027376485,0.017172212,,0.023219603,0.023219603,1.84E-08,1.43E-27,1.13E-69
4822,0,0.027201172,0.026511757,0.027970667,0.027364507,0.017164373,,0.023210105,0.023210105,1.83E-08,1.41E-27,1.13E-69
4823,0,0.027189308,0.026500207,0.027958498,0.027352536,0.017156539,,0.023200614,0.023200614,1.83E-08,1.39E-27,1.13E-69
4824,0,0.027177452,0.026488666,0.027946336,0.027340573,0.017148711,,0.023191128,0.023191128,1.83E-08,1.37E-27,1.13E-69
4825,0,0.027165603,0.026477131,0.027934182,0.027328617,0.017140887,,0.023181648,0.023181648,1.83E-08,1.36E-27,1.13E-69
4826,0,0.027153763,0.026465605,0.027922035,0.02731667,0.017133069,,0.023172174,0.023172174,1.82E-08,1.34E-27,1.13E-69
4827,0,0.027141929,0.026454085,0.027909897,0.02730473,0.017125256,,0.023162706,0.023162706,1.82E-08,1.32E-27,1.13E-69
4828,0,0.027130104,0.026442573,0.027897766,0.027292797,0.017117448,,0.023153244,0.023153244,1.82E-08,1.30E-27,1.13E-69
4829,0,0.027118285,0.026431068,0.027885643,0.027280873,0.017109645,,0.023143787,0.023143787,1.82E-08,1.29E-27,1.13E-69
4830,0,0.027106475,0.026419571,0.027873528,0.027268956,0.017101848,,0.023134336,0.023134336,1.81E-08,1.27E-27,1.13E-69
