Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognornal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
2049,0,0.004558791,0.004172734,0.004645084,0.002075481,0.001934395,,0.03092617,0.067350779,0.000106085,1.16E-17,5.36E-58
2050,0,0.004553241,0.004167592,0.004639441,0.00207266,0.001931723,,0.030899654,0.067299647,0.000105848,1.14E-17,5.01E-58
2051,0,0.0045477,0.004162459,0.004633808,0.002069845,0.001929056,,0.030873173,0.067248579,0.000105612,1.11E-17,4.68E-58
2052,0,0.004542169,0.004157334,0.004628185,0.002067035,0.001926394,,0.030846728,0.067197575,0.000105376,1.09E-17,4.37E-58
2053,0,0.004536648,0.004152219,0.004622571,0.00206423,0.001923738,,0.030820318,0.067146635,0.000105141,1.07E-17,4.08E-58
2054,0,0.004531135,0.004147112,0.004616967,0.00206143,0.001921086,,0.030793943,0.067095757,0.000104907,1.05E-17,3.81E-58
2055,0,0.004525633,0.004142014,0.004611372,0.002058635,0.001918439,,0.030767604,0.067044943,0.000104673,1.03E-17,3.56E-58
2056,0,0.004520139,0.004136925,0.004605787,0.002055845,0.001915796,,0.030741301,0.066994193,0.00010444,1.01E-17,3.33E-58
2057,0,0.004514655,0.004131844,0.004600211,0.002053061,0.001913159,,0.030715032,0.066943505,0.000104208,9.87E-18,3.11E-58
2058,0,0.00450918,0.004126772,0.004594644,0.002050281,0.001910527,,0.030688799,0.06689288,0.000103976,9.67E-18,2.91E-58
2059,0,0.004503714,0.004121709,0.004589088,0.002047507,0.0019079,,0.030662601,0.066842318,0.000103744,9.48E-18,2.72E-58
2060,0,0.004498258,0.004116654,0.00458354,0.002044738,0.001905277,,0.030636438,0.066791819,0.000103514,9.29E-18,2.54E-58
2061,0,0.004492811,0.004111609,0.004578002,0.002041974,0.001902659,,0.03061031,0.066741382,0.000103284,9.10E-18,2.37E-58
2062,0,0.004487373,0.004106571,0.004572473,0.002039215,0.001900047,,0.030584217,0.066691008,0.000103054,8.92E-18,2.21E-58
2063,0,0.004481944,0.004101543,0.004566953,0.002036461,0.001897439,,0.030558158,0.066640697,0.000102825,8.74E-18,2.07E-58
2064,0,0.004476524,0.004096523,0.004561443,0.002033712,0.001894836,,0.030532135,0.066590447,0.000102597,8.56E-18,1.93E-58
2065,0,0.004471114,0.004091511,0.004555942,0.002030968,0.001892237,,0.030506146,0.06654026,0.000102369,8.39E-18,1.81E-58
2066,0,0.004465713,0.004086508,0.004550451,0.002028229,0.001889644,,0.030480193,0.066490135,0.000102142,8.22E-18,1.69E-58
2067,0,0.004460321,0.004081514,0.004544968,0.002025495,0.001887055,,0.030454273,0.066440072,0.000101916,8.06E-18,1.58E-58
2068,0,0.004454938,0.004076528,0.004539495,0.002022766,0.001884471,,0.030428388,0.066390071,0.00010169,7.90E-18,1.47E-58
2069,0,0.004449564,0.00407155,0.004534031,0.002020042,0.001881892,,0.030402538,0.066340132,0.000101465,7.74E-18,1.38E-58
2070,0,0.004444199,0.004066581,0.004528577,0.002017324,0.001879318,,0.030376722,0.066290254,0.00010124,7.58E-18,1.29E-58
2071,0,0.004438843,0.004061621,0.004523131,0.00201461,0.001876748,,0.030350941,0.066240438,0.000101016,7.43E-18,1.20E-58
2072,0,0.004433496,0.004056669,0.004517695,0.002011901,0.001874183,,0.030325194,0.066190683,0.000100792,7.28E-18,1.12E-58
2073,0,0.004428158,0.004051725,0.004512268,0.002009197,0.001871623,,0.030299481,0.06614099,0.000100569,7.14E-18,1.05E-58
2074,0,0.00442283,0.00404679,0.00450685,0.002006498,0.001869068,,0.030273802,0.066091358,0.000100347,6.99E-18,9.79E-59
2075,0,0.00441751,0.004041863,0.004501441,0.002003803,0.001866517,,0.030248158,0.066041787,0.000100125,6.85E-18,9.15E-59
2076,0,0.004412199,0.004036944,0.004496041,0.002001114,0.001863971,,0.030222547,0.065992277,0.0000999,6.71E-18,8.55E-59
2077,0,0.004406897,0.004032034,0.00449065,0.00199843,0.00186143,,0.030196971,0.065942828,0.0000997,6.58E-18,7.99E-59
2078,0,0.004401604,0.004027132,0.004485268,0.00199575,0.001858893,,0.030171428,0.06589344,0.0000995,6.45E-18,7.46E-59
2079,0,0.00439632,0.004022239,0.004479896,0.001993076,0.001856361,,0.030145919,0.065844113,0.0000992,6.32E-18,6.97E-59
2080,0,0.004391044,0.004017354,0.004474532,0.001990406,0.001853834,,0.030120444,0.065794846,0.000099,6.19E-18,6.51E-59
2081,0,0.004385778,0.004012477,0.004469177,0.001987741,0.001851311,,0.030095003,0.065745639,0.0000988,6.07E-18,6.09E-59
2082,0,0.00438052,0.004007608,0.004463831,0.001985081,0.001848793,,0.030069596,0.065696494,0.0000986,5.95E-18,5.69E-59
2083,0,0.004375271,0.004002747,0.004458495,0.001982426,0.00184628,,0.030044222,0.065647408,0.0000984,5.83E-18,5.31E-59
2084,0,0.004370031,0.003997895,0.004453167,0.001979775,0.001843771,,0.030018882,0.065598383,0.0000982,5.71E-18,4.96E-59
2085,0,0.0043648,0.003993051,0.004447848,0.00197713,0.001841267,,0.029993575,0.065549417,0.0000979,5.59E-18,4.64E-59
2086,0,0.004359578,0.003988215,0.004442538,0.001974489,0.001838767,,0.029968302,0.065500512,0.0000977,5.48E-18,4.33E-59
2087,0,0.004354364,0.003983387,0.004437236,0.001971853,0.001836272,,0.029943062,0.065451667,0.0000975,5.37E-18,4.05E-59
2088,0,0.004349159,0.003978568,0.004431944,0.001969221,0.001833782,,0.029917855,0.065402881,0.0000973,5.26E-18,3.78E-59
2089,0,0.004343963,0.003973756,0.00442666,0.001966595,0.001831296,,0.029892682,0.065354155,0.0000971,5.16E-18,3.53E-59
2090,0,0.004338775,0.003968953,0.004421386,0.001963973,0.001828814,,0.029867542,0.065305489,0.0000969,5.06E-18,3.30E-59
2091,0,0.004333596,0.003964158,0.00441612,0.001961356,0.001826338,,0.029842435,0.065256882,0.0000967,4.95E-18,3.08E-59
2092,0,0.004328426,0.003959371,0.004410862,0.001958744,0.001823865,,0.029817361,0.065208335,0.0000964,4.85E-18,2.88E-59
2093,0,0.004323264,0.003954592,0.004405614,0.001956136,0.001821398,,0.029792321,0.065159847,0.0000962,4.76E-18,2.69E-59
2094,0,0.004318111,0.003949821,0.004400374,0.001953534,0.001818934,,0.029767313,0.065111418,0.000096,4.66E-18,2.52E-59
2095,0,0.004312966,0.003945058,0.004395143,0.001950936,0.001816476,,0.029742338,0.065063048,0.0000958,4.57E-18,2.35E-59
2096,0,0.00430783,0.003940302,0.004389921,0.001948342,0.001814021,,0.029717396,0.065014738,0.0000956,4.48E-18,2.20E-59
2097,0,0.004302703,0.003935555,0.004384708,0.001945753,0.001811572,,0.029692487,0.064966486,0.0000954,4.39E-18,2.05E-59
2098,0,0.004297584,0.003930816,0.004379503,0.001943169,0.001809126,,0.02966761,0.064918293,0.0000952,4.30E-18,1.92E-59
2099,0,0.004292474,0.003926085,0.004374306,0.00194059,0.001806685,,0.029642767,0.064870158,0.000095,4.21E-18,1.79E-59
2100,0,0.004287372,0.003921362,0.004369119,0.001938015,0.001804249,,0.029617955,0.064822082,0.0000948,4.13E-18,1.67E-59
2101,0,0.004282279,0.003916647,0.00436394,0.001935445,0.001801817,,0.029593177,0.064774065,0.0000946,4.04E-18,1.56E-59
2102,0,0.004277194,0.003911939,0.004358769,0.001932879,0.001799389,,0.029568431,0.064726106,0.0000944,3.96E-18,1.46E-59
2103,0,0.004272117,0.00390724,0.004353607,0.001930318,0.001796966,,0.029543717,0.064678205,0.0000941,3.88E-18,1.36E-59
2104,0,0.004267049,0.003902548,0.004348454,0.001927762,0.001794548,,0.029519036,0.064630363,0.0000939,3.81E-18,1.27E-59
2105,0,0.00426199,0.003897865,0.004343309,0.00192521,0.001792133,,0.029494387,0.064582578,0.0000937,3.73E-18,1.19E-59
2106,0,0.004256938,0.003893189,0.004338173,0.001922663,0.001789723,,0.02946977,0.064534852,0.0000935,3.65E-18,1.11E-59
2107,0,0.004251896,0.003888521,0.004333045,0.001920121,0.001787318,,0.029445186,0.064487184,0.0000933,3.58E-18,1.04E-59
2108,0,0.004246861,0.00388386,0.004327926,0.001917583,0.001784916,,0.029420634,0.064439573,0.0000931,3.51E-18,9.71E-60
2109,0,0.004241835,0.003879208,0.004322815,0.001915049,0.00178252,,0.029396113,0.06439202,0.0000929,3.44E-18,9.08E-60
2110,0,0.004236817,0.003874563,0.004317713,0.00191252,0.001780127,,0.029371625,0.064344525,0.0000927,3.37E-18,8.48E-60
2111,0,0.004231807,0.003869926,0.004312619,0.001909996,0.001777739,,0.029347169,0.064297087,0.0000925,3.30E-18,7.92E-60
2112,0,0.004226806,0.003865297,0.004307533,0.001907476,0.001775355,,0.029322745,0.064249706,0.0000923,3.24E-18,7.40E-60
2113,0,0.004221813,0.003860675,0.004302456,0.001904961,0.001772975,,0.029298353,0.064202383,0.0000921,3.17E-18,6.91E-60
2114,0,0.004216828,0.003856062,0.004297387,0.00190245,0.0017706,,0.029273992,0.064155117,0.0000919,3.11E-18,6.46E-60
2115,0,0.004211852,0.003851455,0.004292327,0.001899943,0.001768229,,0.029249663,0.064107909,0.0000917,3.05E-18,6.04E-60
2116,0,0.004206883,0.003846857,0.004287275,0.001897442,0.001765863,,0.029225366,0.064060757,0.0000915,2.98E-18,5.64E-60
2117,0,0.004201923,0.003842266,0.004282231,0.001894944,0.0017635,,0.029201101,0.064013662,0.0000913,2.92E-18,5.27E-60
2118,0,0.004196971,0.003837683,0.004277195,0.001892451,0.001761142,,0.029176867,0.063966624,0.0000911,2.87E-18,4.92E-60
2119,0,0.004192028,0.003833108,0.004272168,0.001889963,0.001758788,,0.029152665,0.063919643,0.0000909,2.81E-18,4.60E-60
2120,0,0.004187092,0.00382854,0.004267149,0.001887479,0.001756439,,0.029128494,0.063872718,0.0000907,2.75E-18,4.30E-60
2121,0,0.004182164,0.003823979,0.004262139,0.001884999,0.001754093,,0.029104355,0.06382585,0.0000905,2.70E-18,4.01E-60
2122,0,0.004177245,0.003819426,0.004257136,0.001882524,0.001751752,,0.029080247,0.063779039,0.0000903,2.64E-18,3.75E-60
2123,0,0.004172334,0.003814881,0.004252142,0.001880053,0.001749415,,0.02905617,0.063732284,0.0000901,2.59E-18,3.50E-60
2124,0,0.00416743,0.003810344,0.004247156,0.001877587,0.001747082,,0.029032125,0.063685585,0.0000899,2.54E-18,3.27E-60
2125,0,0.004162535,0.003805813,0.004242178,0.001875125,0.001744754,,0.02900811,0.063638942,0.0000897,2.49E-18,3.06E-60
2126,0,0.004157648,0.003801291,0.004237208,0.001872667,0.00174243,,0.028984127,0.063592355,0.0000896,2.44E-18,2.86E-60
2127,0,0.004152769,0.003796776,0.004232247,0.001870214,0.001740109,,0.028960175,0.063545825,0.0000894,2.39E-18,2.67E-60
2128,0,0.004147898,0.003792268,0.004227293,0.001867765,0.001737793,,0.028936254,0.06349935,0.0000892,2.34E-18,2.49E-60
2129,0,0.004143035,0.003787768,0.004222348,0.00186532,0.001735482,,0.028912364,0.063452931,0.000089,2.29E-18,2.33E-60
2130,0,0.00413818,0.003783275,0.004217411,0.00186288,0.001733174,,0.028888505,0.063406568,0.0000888,2.25E-18,2.18E-60
2131,0,0.004133332,0.00377879,0.004212482,0.001860444,0.00173087,,0.028864677,0.06336026,0.0000886,2.20E-18,2.03E-60
2132,0,0.004128493,0.003774312,0.004207561,0.001858013,0.001728571,,0.02884088,0.063314008,0.0000884,2.16E-18,1.90E-60
2133,0,0.004123662,0.003769841,0.004202648,0.001855585,0.001726276,,0.028817113,0.063267811,0.0000882,2.11E-18,1.78E-60
2134,0,0.004118838,0.003765378,0.004197743,0.001853162,0.001723985,,0.028793377,0.06322167,0.000088,2.07E-18,1.66E-60
2135,0,0.004114023,0.003760922,0.004192846,0.001850744,0.001721698,,0.028769672,0.063175583,0.0000878,2.03E-18,1.55E-60
2136,0,0.004109215,0.003756474,0.004187957,0.001848329,0.001719415,,0.028745998,0.063129552,0.0000876,1.99E-18,1.45E-60
2137,0,0.004104415,0.003752033,0.004183076,0.001845919,0.001717136,,0.028722354,0.063083577,0.0000874,1.95E-18,1.35E-60
2138,0,0.004099623,0.003747599,0.004178203,0.001843513,0.001714861,,0.02869874,0.063037656,0.0000873,1.91E-18,1.26E-60
2139,0,0.004094839,0.003743172,0.004173338,0.001841112,0.00171259,,0.028675157,0.06299179,0.0000871,1.87E-18,1.18E-60
2140,0,0.004090063,0.003738753,0.00416848,0.001838715,0.001710324,,0.028651604,0.062945978,0.0000869,1.83E-18,1.10E-60
2141,0,0.004085294,0.003734341,0.004163631,0.001836321,0.001708061,,0.028628082,0.062900222,0.0000867,1.80E-18,1.03E-60
2142,0,0.004080533,0.003729937,0.00415879,0.001833933,0.001705802,,0.02860459,0.06285452,0.0000865,1.76E-18,9.63E-61
2143,0,0.00407578,0.003725539,0.004153956,0.001831548,0.001703548,,0.028581128,0.062808872,0.0000863,1.73E-18,9.00E-61
2144,0,0.004071035,0.003721149,0.004149131,0.001829167,0.001701297,,0.028557696,0.062763279,0.0000861,1.69E-18,8.41E-61
2145,0,0.004066297,0.003716766,0.004144313,0.001826791,0.001699051,,0.028534294,0.06271774,0.000086,1.66E-18,7.86E-61
2146,0,0.004061568,0.00371239,0.004139503,0.001824419,0.001696808,,0.028510923,0.062672256,0.0000858,1.62E-18,7.34E-61
2147,0,0.004056845,0.003708022,0.004134701,0.001822051,0.00169457,,0.028487581,0.062626826,0.0000856,1.59E-18,6.86E-61
2148,0,0.004052131,0.00370366,0.004129906,0.001819688,0.001692335,,0.02846427,0.062581449,0.0000854,1.56E-18,6.41E-61
2149,0,0.004047424,0.003699306,0.00412512,0.001817328,0.001690105,,0.028440988,0.062536127,0.0000852,1.53E-18,5.99E-61
2150,0,0.004042725,0.003694959,0.004120341,0.001814973,0.001687878,,0.028417737,0.062490859,0.000085,1.50E-18,5.59E-61
2151,0,0.004038033,0.003690619,0.00411557,0.001812621,0.001685656,,0.028394515,0.062445644,0.0000849,1.47E-18,5.22E-61
2152,0,0.004033349,0.003686286,0.004110806,0.001810274,0.001683437,,0.028371322,0.062400483,0.0000847,1.44E-18,4.88E-61
2153,0,0.004028673,0.00368196,0.004106051,0.001807931,0.001681222,,0.02834816,0.062355376,0.0000845,1.41E-18,4.56E-61
2154,0,0.004024004,0.003677641,0.004101303,0.001805592,0.001679012,,0.028325027,0.062310322,0.0000843,1.38E-18,4.26E-61
2155,0,0.004019343,0.00367333,0.004096563,0.001803258,0.001676805,,0.028301924,0.062265322,0.0000841,1.35E-18,3.98E-61
2156,0,0.004014689,0.003669025,0.00409183,0.001800927,0.001674602,,0.02827885,0.062220375,0.000084,1.33E-18,3.72E-61
2157,0,0.004010043,0.003664727,0.004087105,0.0017986,0.001672403,,0.028255806,0.062175481,0.0000838,1.30E-18,3.48E-61
2158,0,0.004005405,0.003660437,0.004082388,0.001796278,0.001670208,,0.028232791,0.062130641,0.0000836,1.27E-18,3.25E-61
2159,0,0.004000774,0.003656153,0.004077678,0.001793959,0.001668016,,0.028209806,0.062085853,0.0000834,1.25E-18,3.03E-61
2160,0,0.00399615,0.003651877,0.004072976,0.001791645,0.001665829,,0.02818685,0.062041119,0.0000832,1.22E-18,2.83E-61
2161,0,0.003991534,0.003647607,0.004068281,0.001789335,0.001663645,,0.028163923,0.061996437,0.0000831,1.20E-18,2.65E-61
2162,0,0.003986925,0.003643344,0.004063595,0.001787028,0.001661466,,0.028141026,0.061951809,0.0000829,1.17E-18,2.47E-61
2163,0,0.003982324,0.003639089,0.004058915,0.001784726,0.00165929,,0.028118157,0.061907233,0.0000827,1.15E-18,2.31E-61
2164,0,0.00397773,0.00363484,0.004054243,0.001782428,0.001657118,,0.028095318,0.06186271,0.0000825,1.13E-18,2.16E-61
2165,0,0.003973144,0.003630598,0.004049579,0.001780134,0.00165495,,0.028072508,0.061818239,0.0000824,1.11E-18,2.02E-61
2166,0,0.003968565,0.003626363,0.004044922,0.001777843,0.001652786,,0.028049727,0.061773821,0.0000822,1.08E-18,1.88E-61
2167,0,0.003963993,0.003622135,0.004040273,0.001775557,0.001650625,,0.028026975,0.061729455,0.000082,1.06E-18,1.76E-61
2168,0,0.003959429,0.003617914,0.004035631,0.001773275,0.001648469,,0.028004252,0.061685141,0.0000818,1.04E-18,1.65E-61
2169,0,0.003954872,0.003613699,0.004030997,0.001770997,0.001646316,,0.027981558,0.06164088,0.0000817,1.02E-18,1.54E-61
2170,0,0.003950322,0.003609492,0.00402637,0.001768722,0.001644167,,0.027958893,0.061596671,0.0000815,9.99E-19,1.44E-61
2171,0,0.00394578,0.003605291,0.00402175,0.001766452,0.001642022,,0.027936256,0.061552514,0.0000813,9.79E-19,1.34E-61
2172,0,0.003941245,0.003601097,0.004017138,0.001764186,0.00163988,,0.027913648,0.061508409,0.0000811,9.59E-19,1.25E-61
2173,0,0.003936718,0.00359691,0.004012533,0.001761923,0.001637742,,0.027891069,0.061464355,0.000081,9.40E-19,1.17E-61
2174,0,0.003932197,0.00359273,0.004007936,0.001759665,0.001635609,,0.027868519,0.061420354,0.0000808,9.21E-19,1.09E-61
2175,0,0.003927684,0.003588557,0.004003346,0.00175741,0.001633478,,0.027845997,0.061376404,0.0000806,9.03E-19,1.02E-61
2176,0,0.003923178,0.00358439,0.003998764,0.00175516,0.001631352,,0.027823503,0.061332506,0.0000804,8.85E-19,9.55E-62
2177,0,0.003918679,0.00358023,0.003994188,0.001752913,0.001629229,,0.027801038,0.06128866,0.0000803,8.67E-19,8.92E-62
2178,0,0.003914188,0.003576077,0.003989621,0.00175067,0.00162711,,0.027778602,0.061244864,0.0000801,8.50E-19,8.34E-62
2179,0,0.003909704,0.00357193,0.00398506,0.001748431,0.001624995,,0.027756194,0.061201121,0.0000799,8.33E-19,7.79E-62
2180,0,0.003905227,0.00356779,0.003980507,0.001746196,0.001622883,,0.027733814,0.061157428,0.0000798,8.16E-19,7.28E-62
2181,0,0.003900757,0.003563657,0.003975961,0.001743965,0.001620776,,0.027711463,0.061113787,0.0000796,7.99E-19,6.80E-62
2182,0,0.003896294,0.003559531,0.003971422,0.001741738,0.001618672,,0.02768914,0.061070197,0.0000794,7.83E-19,6.35E-62
2183,0,0.003891838,0.003555411,0.00396689,0.001739514,0.001616571,,0.027666845,0.061026658,0.0000793,7.68E-19,5.94E-62
2184,0,0.00388739,0.003551298,0.003962366,0.001737295,0.001614474,,0.027644578,0.06098317,0.0000791,7.52E-19,5.55E-62
2185,0,0.003882949,0.003547191,0.003957849,0.001735079,0.001612381,,0.027622339,0.060939733,0.0000789,7.37E-19,5.18E-62
2186,0,0.003878514,0.003543091,0.003953339,0.001732867,0.001610292,,0.027600129,0.060896346,0.0000788,7.22E-19,4.84E-62
2187,0,0.003874087,0.003538998,0.003948836,0.001730659,0.001608206,,0.027577946,0.06085301,0.0000786,7.08E-19,4.52E-62
2188,0,0.003869667,0.003534911,0.003944341,0.001728455,0.001606124,,0.027555791,0.060809725,0.0000784,6.94E-19,4.23E-62
2189,0,0.003865254,0.003530831,0.003939853,0.001726254,0.001604045,,0.027533665,0.060766491,0.0000783,6.80E-19,3.95E-62
2190,0,0.003860848,0.003526757,0.003935372,0.001724058,0.001601971,,0.027511566,0.060723307,0.0000781,6.66E-19,3.69E-62
2191,0,0.003856449,0.00352269,0.003930897,0.001721865,0.001599899,,0.027489495,0.060680173,0.0000779,6.53E-19,3.45E-62
2192,0,0.003852057,0.00351863,0.003926431,0.001719676,0.001597832,,0.027467451,0.06063709,0.0000778,6.40E-19,3.22E-62
2193,0,0.003847672,0.003514576,0.003921971,0.00171749,0.001595768,,0.027445436,0.060594056,0.0000776,6.27E-19,3.01E-62
2194,0,0.003843294,0.003510528,0.003917518,0.001715309,0.001593707,,0.027423448,0.060551073,0.0000774,6.14E-19,2.81E-62
2195,0,0.003838923,0.003506488,0.003913072,0.001713131,0.00159165,,0.027401487,0.06050814,0.0000773,6.02E-19,2.63E-62
2196,0,0.003834558,0.003502453,0.003908634,0.001710957,0.001589597,,0.027379555,0.060465257,0.0000771,5.90E-19,2.45E-62
2197,0,0.003830201,0.003498425,0.003904202,0.001708787,0.001587548,,0.027357649,0.060422424,0.000077,5.78E-19,2.29E-62
2198,0,0.003825851,0.003494404,0.003899778,0.00170662,0.001585501,,0.027335772,0.060379641,0.0000768,5.67E-19,2.14E-62
2199,0,0.003821508,0.003490388,0.00389536,0.001704457,0.001583459,,0.027313921,0.060336907,0.0000766,5.55E-19,2.00E-62
2200,0,0.003817171,0.00348638,0.00389095,0.001702298,0.00158142,,0.027292099,0.060294224,0.0000765,5.44E-19,1.87E-62
2201,0,0.003812842,0.003482378,0.003886546,0.001700143,0.001579384,,0.027270303,0.060251589,0.0000763,5.33E-19,1.75E-62
2202,0,0.003808519,0.003478382,0.003882149,0.001697991,0.001577353,,0.027248535,0.060209004,0.0000762,5.22E-19,1.63E-62
2203,0,0.003804203,0.003474392,0.00387776,0.001695843,0.001575324,,0.027226794,0.060166469,0.000076,5.12E-19,1.52E-62
2204,0,0.003799894,0.003470409,0.003873377,0.001693699,0.001573299,,0.02720508,0.060123983,0.0000758,5.02E-19,1.42E-62
2205,0,0.003795592,0.003466432,0.003869002,0.001691558,0.001571278,,0.027183393,0.060081546,0.0000757,4.92E-19,1.33E-62
2206,0,0.003791296,0.003462462,0.003864633,0.001689421,0.00156926,,0.027161734,0.060039158,0.0000755,4.82E-19,1.24E-62
2207,0,0.003787008,0.003458498,0.003860271,0.001687288,0.001567246,,0.027140101,0.05999682,0.0000754,4.72E-19,1.16E-62
2208,0,0.003782726,0.00345454,0.003855916,0.001685159,0.001565235,,0.027118496,0.05995453,0.0000752,4.63E-19,1.09E-62
2209,0,0.003778451,0.003450589,0.003851568,0.001683033,0.001563228,,0.027096917,0.05991229,0.000075,4.53E-19,1.01E-62
2210,0,0.003774183,0.003446644,0.003847226,0.00168091,0.001561224,,0.027075366,0.059870098,0.0000749,4.44E-19,9.47E-63
2211,0,0.003769921,0.003442705,0.003842892,0.001678792,0.001559223,,0.027053841,0.059827955,0.0000747,4.35E-19,8.85E-63
2212,0,0.003765666,0.003438773,0.003838564,0.001676676,0.001557226,,0.027032343,0.05978586,0.0000746,4.27E-19,8.27E-63
2213,0,0.003761418,0.003434847,0.003834244,0.001674565,0.001555233,,0.027010872,0.059743815,0.0000744,4.18E-19,7.73E-63
2214,0,0.003757177,0.003430927,0.00382993,0.001672457,0.001553243,,0.026989428,0.059701818,0.0000743,4.10E-19,7.22E-63
2215,0,0.003752942,0.003427013,0.003825622,0.001670353,0.001551256,,0.02696801,0.059659869,0.0000741,4.02E-19,6.74E-63
